#  This is a file for the AB reference system.
#  
#  
#  The columns are: wavelengths, flux reference.
#  With the following units:
#      Angstroms        ,   ergs/s/cm^2/Angstrom
1.523000000000000000e+03 , 4.692963161909162538e-08
1.524000000000000000e+03 , 4.686806438187598363e-08
1.525000000000000000e+03 , 4.680661822082235045e-08
1.526000000000000000e+03 , 4.674529281866605188e-08
1.527000000000000000e+03 , 4.668408785918088296e-08
1.528000000000000000e+03 , 4.662300302717509760e-08
1.529000000000000000e+03 , 4.656203800848731233e-08
1.530000000000000000e+03 , 4.650119248998248290e-08
1.531000000000000000e+03 , 4.644046615954786769e-08
1.532000000000000000e+03 , 4.637985870608907040e-08
1.533000000000000000e+03 , 4.631936981952597702e-08
1.534000000000000000e+03 , 4.625899919078887131e-08
1.535000000000000000e+03 , 4.619874651181444455e-08
1.536000000000000000e+03 , 4.613861147554185151e-08
1.537000000000000000e+03 , 4.607859377590883261e-08
1.538000000000000000e+03 , 4.601869310784782291e-08
1.539000000000000000e+03 , 4.595890916728202129e-08
1.540000000000000000e+03 , 4.589924165112159871e-08
1.541000000000000000e+03 , 4.583969025725980711e-08
1.542000000000000000e+03 , 4.578025468456919427e-08
1.543000000000000000e+03 , 4.572093463289775241e-08
1.544000000000000000e+03 , 4.566172980306517277e-08
1.545000000000000000e+03 , 4.560263989685905374e-08
1.546000000000000000e+03 , 4.554366461703112902e-08
1.547000000000000000e+03 , 4.548480366729356837e-08
1.548000000000000000e+03 , 4.542605675231522558e-08
1.549000000000000000e+03 , 4.536742357771793266e-08
1.550000000000000000e+03 , 4.530890385007283381e-08
1.551000000000000000e+03 , 4.525049727689669949e-08
1.552000000000000000e+03 , 4.519220356664828681e-08
1.553000000000000000e+03 , 4.513402242872465365e-08
1.554000000000000000e+03 , 4.507595357345762491e-08
1.555000000000000000e+03 , 4.501799671211008013e-08
1.556000000000000000e+03 , 4.496015155687246610e-08
1.557000000000000000e+03 , 4.490241782085915066e-08
1.558000000000000000e+03 , 4.484479521810490220e-08
1.559000000000000000e+03 , 4.478728346356132289e-08
1.560000000000000000e+03 , 4.472988227309335460e-08
1.561000000000000000e+03 , 4.467259136347574527e-08
1.562000000000000000e+03 , 4.461541045238957469e-08
1.563000000000000000e+03 , 4.455833925841874729e-08
1.564000000000000000e+03 , 4.450137750104655766e-08
1.565000000000000000e+03 , 4.444452490065224287e-08
1.566000000000000000e+03 , 4.438778117850751493e-08
1.567000000000000000e+03 , 4.433114605677320577e-08
1.568000000000000000e+03 , 4.427461925849579965e-08
1.569000000000000000e+03 , 4.421820050760410463e-08
1.570000000000000000e+03 , 4.416188952890583131e-08
1.571000000000000000e+03 , 4.410568604808428414e-08
1.572000000000000000e+03 , 4.404958979169498652e-08
1.573000000000000000e+03 , 4.399360048716236545e-08
1.574000000000000000e+03 , 4.393771786277646266e-08
1.575000000000000000e+03 , 4.388194164768958617e-08
1.576000000000000000e+03 , 4.382627157191307441e-08
1.577000000000000000e+03 , 4.377070736631402713e-08
1.578000000000000000e+03 , 4.371524876261201659e-08
1.579000000000000000e+03 , 4.365989549337588468e-08
1.580000000000000000e+03 , 4.360464729202050041e-08
1.581000000000000000e+03 , 4.354950389280357024e-08
1.582000000000000000e+03 , 4.349446503082240884e-08
1.583000000000000000e+03 , 4.343953044201078913e-08
1.584000000000000000e+03 , 4.338469986313577254e-08
1.585000000000000000e+03 , 4.332997303179451942e-08
1.586000000000000000e+03 , 4.327534968641119868e-08
1.587000000000000000e+03 , 4.322082956623383787e-08
1.588000000000000000e+03 , 4.316641241133119977e-08
1.589000000000000000e+03 , 4.311209796258971189e-08
1.590000000000000000e+03 , 4.305788596171036288e-08
1.591000000000000000e+03 , 4.300377615120565190e-08
1.592000000000000000e+03 , 4.294976827439647178e-08
1.593000000000000000e+03 , 4.289586207540916429e-08
1.594000000000000000e+03 , 4.284205729917239006e-08
1.595000000000000000e+03 , 4.278835369141419047e-08
1.596000000000000000e+03 , 4.273475099865891710e-08
1.597000000000000000e+03 , 4.268124896822430688e-08
1.598000000000000000e+03 , 4.262784734821843139e-08
1.599000000000000000e+03 , 4.257454588753680510e-08
1.600000000000000000e+03 , 4.252134433585936775e-08
1.601000000000000000e+03 , 4.246824244364760581e-08
1.602000000000000000e+03 , 4.241523996214157460e-08
1.603000000000000000e+03 , 4.236233664335701973e-08
1.604000000000000000e+03 , 4.230953224008245879e-08
1.605000000000000000e+03 , 4.225682650587629612e-08
1.606000000000000000e+03 , 4.220421919506395751e-08
1.607000000000000000e+03 , 4.215171006273501818e-08
1.608000000000000000e+03 , 4.209929886474035069e-08
1.609000000000000000e+03 , 4.204698535768927944e-08
1.610000000000000000e+03 , 4.199476929894679469e-08
1.611000000000000000e+03 , 4.194265044663068063e-08
1.612000000000000000e+03 , 4.189062855960875590e-08
1.613000000000000000e+03 , 4.183870339749608099e-08
1.614000000000000000e+03 , 4.178687472065215912e-08
1.615000000000000000e+03 , 4.173514229017817671e-08
1.616000000000000000e+03 , 4.168350586791429027e-08
1.617000000000000000e+03 , 4.163196521643682719e-08
1.618000000000000000e+03 , 4.158052009905557923e-08
1.619000000000000000e+03 , 4.152917027981111581e-08
1.620000000000000000e+03 , 4.147791552347202456e-08
1.621000000000000000e+03 , 4.142675559553225771e-08
1.622000000000000000e+03 , 4.137569026220843881e-08
1.623000000000000000e+03 , 4.132471929043717602e-08
1.624000000000000000e+03 , 4.127384244787242176e-08
1.625000000000000000e+03 , 4.122305950288283235e-08
1.626000000000000000e+03 , 4.117237022454910120e-08
1.627000000000000000e+03 , 4.112177438266135811e-08
1.628000000000000000e+03 , 4.107127174771654880e-08
1.629000000000000000e+03 , 4.102086209091583426e-08
1.630000000000000000e+03 , 4.097054518416198341e-08
1.631000000000000000e+03 , 4.092032080005683210e-08
1.632000000000000000e+03 , 4.087018871189866253e-08
1.633000000000000000e+03 , 4.082014869367968201e-08
1.634000000000000000e+03 , 4.077020052008346866e-08
1.635000000000000000e+03 , 4.072034396648242368e-08
1.636000000000000000e+03 , 4.067057880893525669e-08
1.637000000000000000e+03 , 4.062090482418446453e-08
1.638000000000000000e+03 , 4.057132178965382984e-08
1.639000000000000000e+03 , 4.052182948344593953e-08
1.640000000000000000e+03 , 4.047242768433967012e-08
1.641000000000000000e+03 , 4.042311617178775257e-08
1.642000000000000000e+03 , 4.037389472591429070e-08
1.643000000000000000e+03 , 4.032476312751231275e-08
1.644000000000000000e+03 , 4.027572115804132953e-08
1.645000000000000000e+03 , 4.022676859962490586e-08
1.646000000000000000e+03 , 4.017790523504825176e-08
1.647000000000000000e+03 , 4.012913084775578726e-08
1.648000000000000000e+03 , 4.008044522184877998e-08
1.649000000000000000e+03 , 4.003184814208290328e-08
1.650000000000000000e+03 , 3.998333939386592678e-08
1.651000000000000000e+03 , 3.993491876325527451e-08
1.652000000000000000e+03 , 3.988658603695570881e-08
1.653000000000000000e+03 , 3.983834100231700101e-08
1.654000000000000000e+03 , 3.979018344733150942e-08
1.655000000000000000e+03 , 3.974211316063196909e-08
1.656000000000000000e+03 , 3.969412993148905663e-08
1.657000000000000000e+03 , 3.964623354980916012e-08
1.658000000000000000e+03 , 3.959842380613204312e-08
1.659000000000000000e+03 , 3.955070049162857494e-08
1.660000000000000000e+03 , 3.950306339809841446e-08
1.661000000000000000e+03 , 3.945551231796778014e-08
1.662000000000000000e+03 , 3.940804704428718018e-08
1.663000000000000000e+03 , 3.936066737072912287e-08
1.664000000000000000e+03 , 3.931337309158595275e-08
1.665000000000000000e+03 , 3.926616400176752783e-08
1.666000000000000000e+03 , 3.921903989679904245e-08
1.667000000000000000e+03 , 3.917200057281883696e-08
1.668000000000000000e+03 , 3.912504582657614112e-08
1.669000000000000000e+03 , 3.907817545542889697e-08
1.670000000000000000e+03 , 3.903138925734160156e-08
1.671000000000000000e+03 , 3.898468703088307686e-08
1.672000000000000000e+03 , 3.893806857522434555e-08
1.673000000000000000e+03 , 3.889153369013647375e-08
1.674000000000000000e+03 , 3.884508217598836741e-08
1.675000000000000000e+03 , 3.879871383374470104e-08
1.676000000000000000e+03 , 3.875242846496374057e-08
1.677000000000000000e+03 , 3.870622587179521917e-08
1.678000000000000000e+03 , 3.866010585697825934e-08
1.679000000000000000e+03 , 3.861406822383923551e-08
1.680000000000000000e+03 , 3.856811277628966966e-08
1.681000000000000000e+03 , 3.852223931882419978e-08
1.682000000000000000e+03 , 3.847644765651840937e-08
1.683000000000000000e+03 , 3.843073759502684215e-08
1.684000000000000000e+03 , 3.838510894058089777e-08
1.685000000000000000e+03 , 3.833956149998678699e-08
1.686000000000000000e+03 , 3.829409508062348029e-08
1.687000000000000000e+03 , 3.824870949044068952e-08
1.688000000000000000e+03 , 3.820340453795679667e-08
1.689000000000000000e+03 , 3.815818003225691493e-08
1.690000000000000000e+03 , 3.811303578299078438e-08
1.691000000000000000e+03 , 3.806797160037082642e-08
1.692000000000000000e+03 , 3.802298729517014534e-08
1.693000000000000000e+03 , 3.797808267872050997e-08
1.694000000000000000e+03 , 3.793325756291041478e-08
1.695000000000000000e+03 , 3.788851176018307479e-08
1.696000000000000000e+03 , 3.784384508353450654e-08
1.697000000000000000e+03 , 3.779925734651152293e-08
1.698000000000000000e+03 , 3.775474836320980764e-08
1.699000000000000000e+03 , 3.771031794827202909e-08
1.700000000000000000e+03 , 3.766596591688580890e-08
1.701000000000000000e+03 , 3.762169208478188226e-08
1.702000000000000000e+03 , 3.757749626823215898e-08
1.703000000000000000e+03 , 3.753337828404779788e-08
1.704000000000000000e+03 , 3.748933794957734719e-08
1.705000000000000000e+03 , 3.744537508270482559e-08
1.706000000000000000e+03 , 3.740148950184782957e-08
1.707000000000000000e+03 , 3.735768102595569376e-08
1.708000000000000000e+03 , 3.731394947450761164e-08
1.709000000000000000e+03 , 3.727029466751075613e-08
1.710000000000000000e+03 , 3.722671642549843996e-08
1.711000000000000000e+03 , 3.718321456952826939e-08
1.712000000000000000e+03 , 3.713978892118033769e-08
1.713000000000000000e+03 , 3.709643930255532588e-08
1.714000000000000000e+03 , 3.705316553627276898e-08
1.715000000000000000e+03 , 3.700996744546914359e-08
1.716000000000000000e+03 , 3.696684485379616055e-08
1.717000000000000000e+03 , 3.692379758541888563e-08
1.718000000000000000e+03 , 3.688082546501399908e-08
1.719000000000000000e+03 , 3.683792831776798252e-08
1.720000000000000000e+03 , 3.679510596937533219e-08
1.721000000000000000e+03 , 3.675235824603683180e-08
1.722000000000000000e+03 , 3.670968497445775258e-08
1.723000000000000000e+03 , 3.666708598184609969e-08
1.724000000000000000e+03 , 3.662456109591087180e-08
1.725000000000000000e+03 , 3.658211014486032069e-08
1.726000000000000000e+03 , 3.653973295740021091e-08
1.727000000000000000e+03 , 3.649742936273208597e-08
1.728000000000000000e+03 , 3.645519919055158752e-08
1.729000000000000000e+03 , 3.641304227104665541e-08
1.730000000000000000e+03 , 3.637095843489591303e-08
1.731000000000000000e+03 , 3.632894751326692029e-08
1.732000000000000000e+03 , 3.628700933781447958e-08
1.733000000000000000e+03 , 3.624514374067896156e-08
1.734000000000000000e+03 , 3.620335055448463089e-08
1.735000000000000000e+03 , 3.616162961233794564e-08
1.736000000000000000e+03 , 3.611998074782592268e-08
1.737000000000000000e+03 , 3.607840379501445692e-08
1.738000000000000000e+03 , 3.603689858844670002e-08
1.739000000000000000e+03 , 3.599546496314135307e-08
1.740000000000000000e+03 , 3.595410275459108504e-08
1.741000000000000000e+03 , 3.591281179876089827e-08
1.742000000000000000e+03 , 3.587159193208645423e-08
1.743000000000000000e+03 , 3.583044299147247875e-08
1.744000000000000000e+03 , 3.578936481429119369e-08
1.745000000000000000e+03 , 3.574835723838062945e-08
1.746000000000000000e+03 , 3.570742010204308975e-08
1.747000000000000000e+03 , 3.566655324404351051e-08
1.748000000000000000e+03 , 3.562575650360790473e-08
1.749000000000000000e+03 , 3.558502972042179418e-08
1.750000000000000000e+03 , 3.554437273462856824e-08
1.751000000000000000e+03 , 3.550378538682798178e-08
1.752000000000000000e+03 , 3.546326751807457357e-08
1.753000000000000000e+03 , 3.542281896987609792e-08
1.754000000000000000e+03 , 3.538243958419198288e-08
1.755000000000000000e+03 , 3.534212920343178169e-08
1.756000000000000000e+03 , 3.530188767045365743e-08
1.757000000000000000e+03 , 3.526171482856280805e-08
1.758000000000000000e+03 , 3.522161052150998406e-08
1.759000000000000000e+03 , 3.518157459348995328e-08
1.760000000000000000e+03 , 3.514160688913997225e-08
1.761000000000000000e+03 , 3.510170725353831048e-08
1.762000000000000000e+03 , 3.506187553220272184e-08
1.763000000000000000e+03 , 3.502211157108895568e-08
1.764000000000000000e+03 , 3.498241521658927445e-08
1.765000000000000000e+03 , 3.494278631553097807e-08
1.766000000000000000e+03 , 3.490322471517489511e-08
1.767000000000000000e+03 , 3.486373026321394021e-08
1.768000000000000000e+03 , 3.482430280777164501e-08
1.769000000000000000e+03 , 3.478494219740068244e-08
1.770000000000000000e+03 , 3.474564828108142413e-08
1.771000000000000000e+03 , 3.470642090822049120e-08
1.772000000000000000e+03 , 3.466725992864931164e-08
1.773000000000000000e+03 , 3.462816519262268433e-08
1.774000000000000000e+03 , 3.458913655081732318e-08
1.775000000000000000e+03 , 3.455017385433048738e-08
1.776000000000000000e+03 , 3.451127695467849242e-08
1.777000000000000000e+03 , 3.447244570379534689e-08
1.778000000000000000e+03 , 3.443367995403132978e-08
1.779000000000000000e+03 , 3.439497955815157431e-08
1.780000000000000000e+03 , 3.435634436933467165e-08
1.781000000000000000e+03 , 3.431777424117130775e-08
1.782000000000000000e+03 , 3.427926902766283393e-08
1.783000000000000000e+03 , 3.424082858321990374e-08
1.784000000000000000e+03 , 3.420245276266111634e-08
1.785000000000000000e+03 , 3.416414142121162023e-08
1.786000000000000000e+03 , 3.412589441450173683e-08
1.787000000000000000e+03 , 3.408771159856564363e-08
1.788000000000000000e+03 , 3.404959282983999108e-08
1.789000000000000000e+03 , 3.401153796516254608e-08
1.790000000000000000e+03 , 3.397354686177085521e-08
1.791000000000000000e+03 , 3.393561937730092128e-08
1.792000000000000000e+03 , 3.389775536978584671e-08
1.793000000000000000e+03 , 3.385995469765453656e-08
1.794000000000000000e+03 , 3.382221721973032205e-08
1.795000000000000000e+03 , 3.378454279522970329e-08
1.796000000000000000e+03 , 3.374693128376098606e-08
1.797000000000000000e+03 , 3.370938254532301789e-08
1.798000000000000000e+03 , 3.367189644030382486e-08
1.799000000000000000e+03 , 3.363447282947940723e-08
1.800000000000000000e+03 , 3.359711157401234314e-08
1.801000000000000000e+03 , 3.355981253545056441e-08
1.802000000000000000e+03 , 3.352257557572606615e-08
1.803000000000000000e+03 , 3.348540055715361630e-08
1.804000000000000000e+03 , 3.344828734242947851e-08
1.805000000000000000e+03 , 3.341123579463018129e-08
1.806000000000000000e+03 , 3.337424577721118789e-08
1.807000000000000000e+03 , 3.333731715400570518e-08
1.808000000000000000e+03 , 3.330044978922340646e-08
1.809000000000000000e+03 , 3.326364354744916753e-08
1.810000000000000000e+03 , 3.322689829364182264e-08
1.811000000000000000e+03 , 3.319021389313297992e-08
1.812000000000000000e+03 , 3.315359021162570456e-08
1.813000000000000000e+03 , 3.311702711519335411e-08
1.814000000000000000e+03 , 3.308052447027832776e-08
1.815000000000000000e+03 , 3.304408214369084218e-08
1.816000000000000000e+03 , 3.300770000260775354e-08
1.817000000000000000e+03 , 3.297137791457126718e-08
1.818000000000000000e+03 , 3.293511574748783241e-08
1.819000000000000000e+03 , 3.289891336962687206e-08
1.820000000000000000e+03 , 3.286277064961961111e-08
1.821000000000000000e+03 , 3.282668745645785912e-08
1.822000000000000000e+03 , 3.279066365949288528e-08
1.823000000000000000e+03 , 3.275469912843416103e-08
1.824000000000000000e+03 , 3.271879373334823517e-08
1.825000000000000000e+03 , 3.268294734465752943e-08
1.826000000000000000e+03 , 3.264715983313918047e-08
1.827000000000000000e+03 , 3.261143106992389500e-08
1.828000000000000000e+03 , 3.257576092649473222e-08
1.829000000000000000e+03 , 3.254014927468603175e-08
1.830000000000000000e+03 , 3.250459598668218947e-08
1.831000000000000000e+03 , 3.246910093501653908e-08
1.832000000000000000e+03 , 3.243366399257021399e-08
1.833000000000000000e+03 , 3.239828503257100906e-08
1.834000000000000000e+03 , 3.236296392859223581e-08
1.835000000000000000e+03 , 3.232770055455159080e-08
1.836000000000000000e+03 , 3.229249478471005720e-08
1.837000000000000000e+03 , 3.225734649367074006e-08
1.838000000000000000e+03 , 3.222225555637780093e-08
1.839000000000000000e+03 , 3.218722184811531302e-08
1.840000000000000000e+03 , 3.215224524450613627e-08
1.841000000000000000e+03 , 3.211732562151087176e-08
1.842000000000000000e+03 , 3.208246285542669706e-08
1.843000000000000000e+03 , 3.204765682288631403e-08
1.844000000000000000e+03 , 3.201290740085685038e-08
1.845000000000000000e+03 , 3.197821446663875448e-08
1.846000000000000000e+03 , 3.194357789786472339e-08
1.847000000000000000e+03 , 3.190899757249863083e-08
1.848000000000000000e+03 , 3.187447336883444189e-08
1.849000000000000000e+03 , 3.184000516549514764e-08
1.850000000000000000e+03 , 3.180559284143169311e-08
1.851000000000000000e+03 , 3.177123627592193171e-08
1.852000000000000000e+03 , 3.173693534856951353e-08
1.853000000000000000e+03 , 3.170268993930292579e-08
1.854000000000000000e+03 , 3.166849992837434803e-08
1.855000000000000000e+03 , 3.163436519635863963e-08
1.856000000000000000e+03 , 3.160028562415232735e-08
1.857000000000000000e+03 , 3.156626109297251347e-08
1.858000000000000000e+03 , 3.153229148435589637e-08
1.859000000000000000e+03 , 3.149837668015767205e-08
1.860000000000000000e+03 , 3.146451656255057462e-08
1.861000000000000000e+03 , 3.143071101402381748e-08
1.862000000000000000e+03 , 3.139695991738206101e-08
1.863000000000000000e+03 , 3.136326315574444643e-08
1.864000000000000000e+03 , 3.132962061254351053e-08
1.865000000000000000e+03 , 3.129603217152426585e-08
